x_min,x_max,y_min,y_max,r,g,b
23.0,24.0,-11.0,-10.0,0,0,95
23.0,24.0,-12.0,-11.0,0,0,0
23.0,24.0,-13.0,-12.0,0,0,0
23.0,24.0,-14.0,-13.0,0,0,0
23.0,24.0,-15.0,-14.0,0,0,0
23.0,24.0,-16.0,-15.0,0,0,0
23.0,24.0,-17.0,-16.0,0,0,0
23.0,24.0,-18.0,-17.0,0,0,0
23.0,24.0,-19.0,-18.0,0,0,0
23.0,24.0,-20.0,-19.0,0,0,0
23.0,24.0,-21.0,-20.0,0,0,0
23.0,24.0,-22.0,-21.0,0,0,0
23.0,24.0,-23.0,-22.0,0,0,0
23.0,24.0,-24.0,-23.0,0,0,0
23.0,24.0,-25.0,-24.0,0,0,0
23.0,24.0,-26.0,-25.0,0,0,0
23.0,24.0,-27.0,-26.0,0,0,0
23.0,24.0,-28.0,-27.0,0,0,0
23.0,24.0,-29.0,-28.0,0,0,0
23.0,24.0,-30.0,-29.0,0,0,0
24.0,25.0,19.0,20.0,0,0,0
24.0,25.0,18.0,19.0,0,0,0
24.0,25.0,17.0,18.0,0,0,0
24.0,25.0,16.0,17.0,0,0,0
24.0,25.0,15.0,16.0,0,0,0
24.0,25.0,14.0,15.0,0,0,0
24.0,25.0,13.0,14.0,0,0,0
24.0,25.0,12.0,13.0,0,0,0
24.0,25.0,11.0,12.0,0,0,0
24.0,25.0,10.0,11.0,0,0,0
24.0,25.0,9.0,10.0,0,0,0
24.0,25.0,8.0,9.0,0,0,0
24.0,25.0,7.0,8.0,0,0,0
24.0,25.0,6.0,7.0,0,0,0
24.0,25.0,5.0,6.0,0,0,0
24.0,25.0,4.0,5.0,0,0,0
24.0,25.0,3.0,4.0,0,0,0
24.0,25.0,2.0,3.0,22,109,58
24.0,25.0,1.0,2.0,212,230,0
24.0,25.0,0.0,1.0,240,239,0
24.0,25.0,-1.0,0.0,240,224,0
24.0,25.0,-2.0,-1.0,0,0,0
24.0,25.0,-3.0,-2.0,0,0,0
24.0,25.0,-4.0,-3.0,0,0,0
24.0,25.0,-5.0,-4.0,0,0,0
24.0,25.0,-6.0,-5.0,0,0,0
24.0,25.0,-7.0,-6.0,0,1,150
24.0,25.0,-8.0,-7.0,126,244,0
24.0,25.0,-9.0,-8.0,235,217,0
24.0,25.0,-10.0,-9.0,155,241,0
24.0,25.0,-11.0,-10.0,0,0,1
24.0,25.0,-12.0,-11.0,0,0,0
24.0,25.0,-13.0,-12.0,0,0,0
24.0,25.0,-14.0,-13.0,0,0,0
24.0,25.0,-15.0,-14.0,0,0,0
24.0,25.0,-16.0,-15.0,0,0,0
24.0,25.0,-17.0,-16.0,0,0,0
24.0,25.0,-18.0,-17.0,0,0,0
24.0,25.0,-19.0,-18.0,0,0,0
24.0,25.0,-20.0,-19.0,0,0,0
24.0,25.0,-21.0,-20.0,0,0,0
24.0,25.0,-22.0,-21.0,0,0,0
24.0,25.0,-23.0,-22.0,0,0,0
24.0,25.0,-24.0,-23.0,0,0,0
24.0,25.0,-25.0,-24.0,0,0,0
24.0,25.0,-26.0,-25.0,0,0,0
24.0,25.0,-27.0,-26.0,0,0,0
24.0,25.0,-28.0,-27.0,0,0,0
24.0,25.0,-29.0,-28.0,0,0,0
24.0,25.0,-30.0,-29.0,0,0,0
25.0,26.0,19.0,20.0,0,0,0
25.0,26.0,18.0,19.0,0,0,0
25.0,26.0,17.0,18.0,0,0,0
25.0,26.0,16.0,17.0,0,0,0
25.0,26.0,15.0,16.0,0,0,0
25.0,26.0,14.0,15.0,0,0,0
25.0,26.0,13.0,14.0,0,0,0
25.0,26.0,12.0,13.0,0,0,0
25.0,26.0,11.0,12.0,0,0,0
25.0,26.0,10.0,11.0,0,0,0
25.0,26.0,9.0,10.0,0,0,0
25.0,26.0,8.0,9.0,0,0,0
25.0,26.0,7.0,8.0,0,0,0
25.0,26.0,6.0,7.0,0,0,0
25.0,26.0,5.0,6.0,0,0,0
25.0,26.0,4.0,5.0,0,0,0
25.0,26.0,3.0,4.0,0,0,0
25.0,26.0,2.0,3.0,0,239,0
25.0,26.0,1.0,2.0,109,236,0
25.0,26.0,0.0,1.0,236,236,0
25.0,26.0,-1.0,0.0,245,245,0
25.0,26.0,-2.0,-1.0,0,0,0
25.0,26.0,-3.0,-2.0,0,0,0
25.0,26.0,-4.0,-3.0,0,0,0
25.0,26.0,-5.0,-4.0,0,0,0
25.0,26.0,-6.0,-5.0,0,0,0
25.0,26.0,-7.0,-6.0,17,187,14
25.0,26.0,-8.0,-7.0,108,235,0
25.0,26.0,-9.0,-8.0,247,247,0
25.0,26.0,-10.0,-9.0,232,232,0
25.0,26.0,-11.0,-10.0,52,214,0
25.0,26.0,-12.0,-11.0,0,0,0
25.0,26.0,-13.0,-12.0,0,0,0
25.0,26.0,-14.0,-13.0,0,0,0
25.0,26.0,-15.0,-14.0,0,0,0
25.0,26.0,-16.0,-15.0,0,0,0
25.0,26.0,-17.0,-16.0,0,0,0
25.0,26.0,-18.0,-17.0,0,0,0
25.0,26.0,-19.0,-18.0,0,0,0
25.0,26.0,-20.0,-19.0,0,0,0
25.0,26.0,-21.0,-20.0,0,0,0
25.0,26.0,-22.0,-21.0,0,0,0
25.0,26.0,-23.0,-22.0,0,0,0
25.0,26.0,-24.0,-23.0,0,0,0
25.0,26.0,-25.0,-24.0,0,0,0
25.0,26.0,-26.0,-25.0,0,0,0
25.0,26.0,-27.0,-26.0,0,0,0
25.0,26.0,-28.0,-27.0,0,0,0
25.0,26.0,-29.0,-28.0,0,0,0
25.0,26.0,-30.0,-29.0,0,0,0
26.0,27.0,19.0,20.0,0,0,0
26.0,27.0,18.0,19.0,0,0,0
26.0,27.0,17.0,18.0,0,0,0
26.0,27.0,16.0,17.0,0,0,0
26.0,27.0,15.0,16.0,0,0,0
26.0,27.0,14.0,15.0,0,0,0
26.0,27.0,13.0,14.0,0,0,0
26.0,27.0,12.0,13.0,0,0,0
26.0,27.0,11.0,12.0,0,0,0
26.0,27.0,10.0,11.0,0,0,0
26.0,27.0,9.0,10.0,0,0,0
26.0,27.0,8.0,9.0,0,0,0
26.0,27.0,7.0,8.0,0,0,0
26.0,27.0,6.0,7.0,0,0,0
26.0,27.0,5.0,6.0,0,0,0
26.0,27.0,4.0,5.0,0,0,0
26.0,27.0,3.0,4.0,0,0,0
26.0,27.0,2.0,3.0,94,232,0
26.0,27.0,1.0,2.0,142,247,0
26.0,27.0,0.0,1.0,236,236,0
26.0,27.0,-1.0,0.0,246,246,0
26.0,27.0,-2.0,-1.0,0,0,0
26.0,27.0,-3.0,-2.0,0,0,0
26.0,27.0,-4.0,-3.0,0,0,0
26.0,27.0,-5.0,-4.0,0,0,0
26.0,27.0,-6.0,-5.0,0,0,0
26.0,27.0,-7.0,-6.0,2,60,162
26.0,27.0,-8.0,-7.0,166,238,0
26.0,27.0,-9.0,-8.0,233,231,0
26.0,27.0,-10.0,-9.0,238,238,0
26.0,27.0,-11.0,-10.0,11,163,56
26.0,27.0,-12.0,-11.0,0,0,0
26.0,27.0,-13.0,-12.0,0,0,0
26.0,27.0,-14.0,-13.0,0,0,0
26.0,27.0,-15.0,-14.0,0,0,0
26.0,27.0,-16.0,-15.0,0,0,0
26.0,27.0,-17.0,-16.0,0,0,0
26.0,27.0,-18.0,-17.0,0,0,0
26.0,27.0,-19.0,-18.0,0,0,0
26.0,27.0,-20.0,-19.0,0,0,0
26.0,27.0,-21.0,-20.0,0,0,0
26.0,27.0,-22.0,-21.0,0,0,0
26.0,27.0,-23.0,-22.0,0,0,0
26.0,27.0,-24.0,-23.0,0,0,0
26.0,27.0,-25.0,-24.0,0,0,0
26.0,27.0,-26.0,-25.0,0,0,0
26.0,27.0,-27.0,-26.0,0,0,0
26.0,27.0,-28.0,-27.0,0,0,0
26.0,27.0,-29.0,-28.0,0,0,0
26.0,27.0,-30.0,-29.0,0,0,0
27.0,28.0,19.0,20.0,0,0,0
27.0,28.0,18.0,19.0,0,0,0
27.0,28.0,17.0,18.0,0,0,0
27.0,28.0,16.0,17.0,0,0,0
27.0,28.0,15.0,16.0,0,0,0
27.0,28.0,14.0,15.0,0,0,0
27.0,28.0,13.0,14.0,0,0,0
27.0,28.0,12.0,13.0,0,0,0
27.0,28.0,11.0,12.0,0,0,0
27.0,28.0,10.0,11.0,0,0,0
27.0,28.0,9.0,10.0,0,0,0
27.0,28.0,8.0,9.0,0,0,0
27.0,28.0,7.0,8.0,0,0,0
27.0,28.0,6.0,7.0,0,0,0
27.0,28.0,5.0,6.0,0,0,0
27.0,28.0,4.0,5.0,0,0,0
27.0,28.0,3.0,4.0,0,0,0
27.0,28.0,2.0,3.0,132,243,0
27.0,28.0,1.0,2.0,230,230,0
27.0,28.0,0.0,1.0,238,238,0
27.0,28.0,-1.0,0.0,245,245,0
27.0,28.0,-2.0,-1.0,0,0,0
27.0,28.0,-3.0,-2.0,0,0,0
27.0,28.0,-4.0,-3.0,0,0,0
27.0,28.0,-5.0,-4.0,0,0,0
27.0,28.0,-6.0,-5.0,0,0,0
27.0,28.0,-7.0,-6.0,1,51,175
27.0,28.0,-8.0,-7.0,113,240,0
27.0,28.0,-9.0,-8.0,239,239,0
27.0,28.0,-10.0,-9.0,238,238,0
27.0,28.0,-11.0,-10.0,0,0,0
27.0,28.0,-12.0,-11.0,0,0,0
27.0,28.0,-13.0,-12.0,0,0,0
27.0,28.0,-14.0,-13.0,0,0,0
27.0,28.0,-15.0,-14.0,0,0,0
27.0,28.0,-16.0,-15.0,0,0,0
27.0,28.0,-17.0,-16.0,0,0,0
27.0,28.0,-18.0,-17.0,0,0,0
27.0,28.0,-19.0,-18.0,0,0,0
27.0,28.0,-20.0,-19.0,0,0,0
27.0,28.0,-21.0,-20.0,0,0,0
27.0,28.0,-22.0,-21.0,0,0,0
27.0,28.0,-23.0,-22.0,0,0,0
27.0,28.0,-24.0,-23.0,0,0,0
27.0,28.0,-25.0,-24.0,0,0,0
27.0,28.0,-26.0,-25.0,0,0,0
27.0,28.0,-27.0,-26.0,0,0,0
27.0,28.0,-28.0,-27.0,0,0,0
27.0,28.0,-29.0,-28.0,0,0,0
27.0,28.0,-30.0,-29.0,0,0,0
28.0,29.0,19.0,20.0,0,0,0
28.0,29.0,18.0,19.0,0,0,0
28.0,29.0,17.0,18.0,0,0,0
28.0,29.0,16.0,17.0,0,0,0
28.0,29.0,15.0,16.0,0,0,0
28.0,29.0,14.0,15.0,0,0,0
28.0,29.0,13.0,14.0,0,0,0
28.0,29.0,12.0,13.0,0,0,0
28.0,29.0,11.0,12.0,0,0,0
28.0,29.0,10.0,11.0,0,0,0
28.0,29.0,9.0,10.0,0,0,0
28.0,29.0,8.0,9.0,0,0,0
28.0,29.0,7.0,8.0,0,0,0
28.0,29.0,6.0,7.0,0,0,0
28.0,29.0,5.0,6.0,0,0,0
28.0,29.0,4.0,5.0,0,0,0
28.0,29.0,3.0,4.0,0,0,0
28.0,29.0,2.0,3.0,116,244,0
28.0,29.0,1.0,2.0,182,235,0
28.0,29.0,0.0,1.0,237,237,0
28.0,29.0,-1.0,0.0,15,121,102
28.0,29.0,-2.0,-1.0,0,0,0
28.0,29.0,-3.0,-2.0,0,0,0
28.0,29.0,-4.0,-3.0,0,0,0
28.0,29.0,-5.0,-4.0,0,0,0
28.0,29.0,-6.0,-5.0,0,0,0
28.0,29.0,-7.0,-6.0,0,0,0
28.0,29.0,-8.0,-7.0,107,234,0
28.0,29.0,-9.0,-8.0,235,240,0
28.0,29.0,-10.0,-9.0,247,247,0
28.0,29.0,-11.0,-10.0,0,0,52
28.0,29.0,-12.0,-11.0,0,0,0
28.0,29.0,-13.0,-12.0,0,0,0
28.0,29.0,-14.0,-13.0,0,0,0
28.0,29.0,-15.0,-14.0,0,0,0
28.0,29.0,-16.0,-15.0,0,0,0
28.0,29.0,-17.0,-16.0,0,0,0
28.0,29.0,-18.0,-17.0,0,0,0
28.0,29.0,-19.0,-18.0,0,0,0
28.0,29.0,-20.0,-19.0,0,0,0
28.0,29.0,-21.0,-20.0,0,0,0
28.0,29.0,-22.0,-21.0,0,0,0
28.0,29.0,-23.0,-22.0,0,0,0
28.0,29.0,-24.0,-23.0,0,0,0
28.0,29.0,-25.0,-24.0,0,0,0
28.0,29.0,-26.0,-25.0,0,0,0
28.0,29.0,-27.0,-26.0,0,0,0
28.0,29.0,-28.0,-27.0,0,0,0
28.0,29.0,-29.0,-28.0,0,0,0
28.0,29.0,-30.0,-29.0,0,0,0
29.0,30.0,19.0,20.0,0,0,0
29.0,30.0,18.0,19.0,0,0,0
29.0,30.0,17.0,18.0,0,0,0
29.0,30.0,16.0,17.0,0,0,0
29.0,30.0,15.0,16.0,0,0,0
29.0,30.0,14.0,15.0,0,0,0
29.0,30.0,13.0,14.0,0,0,0
29.0,30.0,12.0,13.0,0,0,0
29.0,30.0,11.0,12.0,0,0,0
29.0,30.0,10.0,11.0,0,0,0
29.0,30.0,9.0,10.0,0,0,0
29.0,30.0,8.0,9.0,0,0,0
29.0,30.0,7.0,8.0,0,0,0
29.0,30.0,6.0,7.0,0,0,0
29.0,30.0,5.0,6.0,0,0,0
29.0,30.0,4.0,5.0,0,0,0
29.0,30.0,3.0,4.0,0,6,169
29.0,30.0,2.0,3.0,34,240,0
29.0,30.0,1.0,2.0,228,228,0
29.0,30.0,0.0,1.0,237,237,0
29.0,30.0,-1.0,0.0,2,84,145
29.0,30.0,-2.0,-1.0,0,0,0
29.0,30.0,-3.0,-2.0,0,0,0
29.0,30.0,-4.0,-3.0,0,0,0
29.0,30.0,-5.0,-4.0,0,0,0
29.0,30.0,-6.0,-5.0,0,0,0
29.0,30.0,-7.0,-6.0,17,131,69
29.0,30.0,-8.0,-7.0,7,234,0
29.0,30.0,-9.0,-8.0,148,245,0
29.0,30.0,-10.0,-9.0,206,237,0
29.0,30.0,-11.0,-10.0,0,0,0
29.0,30.0,-12.0,-11.0,0,0,0
29.0,30.0,-13.0,-12.0,0,0,0
29.0,30.0,-14.0,-13.0,0,0,0
29.0,30.0,-15.0,-14.0,0,0,0
29.0,30.0,-16.0,-15.0,0,0,0
29.0,30.0,-17.0,-16.0,0,0,0
29.0,30.0,-18.0,-17.0,0,0,0
29.0,30.0,-19.0,-18.0,0,0,0
29.0,30.0,-20.0,-19.0,0,0,0
29.0,30.0,-21.0,-20.0,0,0,0
29.0,30.0,-22.0,-21.0,0,0,0
29.0,30.0,-23.0,-22.0,0,0,0
29.0,30.0,-24.0,-23.0,0,0,0
29.0,30.0,-25.0,-24.0,0,0,0
29.0,30.0,-26.0,-25.0,0,0,0
29.0,30.0,-27.0,-26.0,0,0,0
29.0,30.0,-28.0,-27.0,0,0,0
29.0,30.0,-29.0,-28.0,0,0,0
29.0,30.0,-30.0,-29.0,0,0,0
30.0,31.0,19.0,20.0,0,0,0
30.0,31.0,18.0,19.0,0,0,0
30.0,31.0,17.0,18.0,0,0,0
30.0,31.0,16.0,17.0,0,0,0
30.0,31.0,15.0,16.0,0,0,0
30.0,31.0,14.0,15.0,0,0,0
30.0,31.0,13.0,14.0,0,0,0
30.0,31.0,12.0,13.0,0,0,0
30.0,31.0,11.0,12.0,0,0,0
30.0,31.0,10.0,11.0,0,0,0
30.0,31.0,9.0,10.0,0,0,0
30.0,31.0,8.0,9.0,0,0,0
30.0,31.0,7.0,8.0,0,0,0
30.0,31.0,6.0,7.0,0,0,0
30.0,31.0,5.0,6.0,0,0,0
30.0,31.0,4.0,5.0,0,0,0
30.0,31.0,3.0,4.0,0,0,0
30.0,31.0,2.0,3.0,9,91,135
30.0,31.0,1.0,2.0,138,247,0
30.0,31.0,0.0,1.0,80,236,0
30.0,31.0,-1.0,0.0,0,0,0
30.0,31.0,-2.0,-1.0,0,0,0
30.0,31.0,-3.0,-2.0,0,0,0
30.0,31.0,-4.0,-3.0,0,0,0
30.0,31.0,-5.0,-4.0,0,0,0
30.0,31.0,-6.0,-5.0,0,0,0
30.0,31.0,-7.0,-6.0,0,0,0
30.0,31.0,-8.0,-7.0,5,235,0
30.0,31.0,-9.0,-8.0,154,239,0
30.0,31.0,-10.0,-9.0,222,225,0
30.0,31.0,-11.0,-10.0,0,0,40
30.0,31.0,-12.0,-11.0,0,0,0
30.0,31.0,-13.0,-12.0,0,0,0
30.0,31.0,-14.0,-13.0,0,0,0
30.0,31.0,-15.0,-14.0,0,0,0
30.0,31.0,-16.0,-15.0,0,0,0
30.0,31.0,-17.0,-16.0,0,0,0
30.0,31.0,-18.0,-17.0,0,0,0
30.0,31.0,-19.0,-18.0,0,0,0
30.0,31.0,-20.0,-19.0,0,0,0
30.0,31.0,-21.0,-20.0,0,0,0
30.0,31.0,-22.0,-21.0,0,0,0
30.0,31.0,-23.0,-22.0,0,0,0
30.0,31.0,-24.0,-23.0,0,0,0
30.0,31.0,-25.0,-24.0,0,0,0
30.0,31.0,-26.0,-25.0,0,0,0
30.0,31.0,-27.0,-26.0,0,0,0
30.0,31.0,-28.0,-27.0,0,0,0
30.0,31.0,-29.0,-28.0,0,0,0
30.0,31.0,-30.0,-29.0,0,0,0
31.0,32.0,19.0,20.0,0,0,0
31.0,32.0,18.0,19.0,0,0,0
31.0,32.0,17.0,18.0,0,0,0
31.0,32.0,16.0,17.0,0,0,0
31.0,32.0,15.0,16.0,0,0,0
31.0,32.0,14.0,15.0,0,0,0
31.0,32.0,13.0,14.0,0,0,0
31.0,32.0,12.0,13.0,0,0,0
31.0,32.0,11.0,12.0,0,0,0
31.0,32.0,10.0,11.0,0,0,0
31.0,32.0,9.0,10.0,0,0,0
31.0,32.0,8.0,9.0,0,0,0
31.0,32.0,7.0,8.0,0,0,0
31.0,32.0,6.0,7.0,0,0,0
31.0,32.0,5.0,6.0,0,0,0
31.0,32.0,4.0,5.0,0,0,0
31.0,32.0,3.0,4.0,0,0,0
31.0,32.0,2.0,3.0,0,0,123
31.0,32.0,1.0,2.0,113,239,0
31.0,32.0,0.0,1.0,116,243,0
31.0,32.0,-1.0,0.0,0,0,0
31.0,32.0,-2.0,-1.0,0,0,0
31.0,32.0,-3.0,-2.0,0,0,0
31.0,32.0,-4.0,-3.0,0,0,0
31.0,32.0,-5.0,-4.0,0,0,0
31.0,32.0,-6.0,-5.0,0,0,0
31.0,32.0,-7.0,-6.0,0,0,0
31.0,32.0,-8.0,-7.0,0,0,92
31.0,32.0,-9.0,-8.0,240,234,0
31.0,32.0,-10.0,-9.0,45,206,18
31.0,32.0,-11.0,-10.0,0,0,74
31.0,32.0,-12.0,-11.0,0,0,0
31.0,32.0,-13.0,-12.0,0,0,0
31.0,32.0,-14.0,-13.0,0,0,0
31.0,32.0,-15.0,-14.0,0,0,0
31.0,32.0,-16.0,-15.0,0,0,0
31.0,32.0,-17.0,-16.0,0,0,0
31.0,32.0,-18.0,-17.0,0,0,0
31.0,32.0,-19.0,-18.0,0,0,0
31.0,32.0,-20.0,-19.0,0,0,0
31.0,32.0,-21.0,-20.0,0,0,0
31.0,32.0,-22.0,-21.0,0,0,0
31.0,32.0,-23.0,-22.0,0,0,0
31.0,32.0,-24.0,-23.0,0,0,0
31.0,32.0,-25.0,-24.0,0,0,0
31.0,32.0,-26.0,-25.0,0,0,0
31.0,32.0,-27.0,-26.0,0,0,0
31.0,32.0,-28.0,-27.0,0,0,0
31.0,32.0,-29.0,-28.0,0,0,0
31.0,32.0,-30.0,-29.0,0,0,0
32.0,33.0,19.0,20.0,0,0,0
32.0,33.0,18.0,19.0,0,0,0
32.0,33.0,17.0,18.0,0,0,0
32.0,33.0,16.0,17.0,0,0,0
32.0,33.0,15.0,16.0,0,0,0
32.0,33.0,14.0,15.0,0,0,0
32.0,33.0,13.0,14.0,0,0,0
32.0,33.0,12.0,13.0,0,0,0
32.0,33.0,11.0,12.0,0,0,0
32.0,33.0,10.0,11.0,0,0,0
32.0,33.0,9.0,10.0,0,0,0
32.0,33.0,8.0,9.0,0,0,0
32.0,33.0,7.0,8.0,0,0,0
32.0,33.0,6.0,7.0,0,0,0
32.0,33.0,5.0,6.0,0,0,0
32.0,33.0,4.0,5.0,0,0,0
32.0,33.0,3.0,4.0,0,0,0
32.0,33.0,2.0,3.0,9,205,9
32.0,33.0,1.0,2.0,110,237,0
32.0,33.0,0.0,1.0,67,232,0
32.0,33.0,-1.0,0.0,0,0,0
32.0,33.0,-2.0,-1.0,0,0,0
32.0,33.0,-3.0,-2.0,0,0,0
32.0,33.0,-4.0,-3.0,0,0,0
32.0,33.0,-5.0,-4.0,0,0,0
32.0,33.0,-6.0,-5.0,0,0,0
32.0,33.0,-7.0,-6.0,0,0,0
32.0,33.0,-8.0,-7.0,10,127,103
32.0,33.0,-9.0,-8.0,93,230,0
32.0,33.0,-10.0,-9.0,0,13,165
32.0,33.0,-11.0,-10.0,0,0,0
32.0,33.0,-12.0,-11.0,0,0,0
32.0,33.0,-13.0,-12.0,0,0,0
32.0,33.0,-14.0,-13.0,0,0,0
32.0,33.0,-15.0,-14.0,0,0,0
32.0,33.0,-16.0,-15.0,0,0,0
32.0,33.0,-17.0,-16.0,0,0,0
32.0,33.0,-18.0,-17.0,0,0,0
32.0,33.0,-19.0,-18.0,0,0,0
32.0,33.0,-20.0,-19.0,0,0,0
32.0,33.0,-21.0,-20.0,0,0,0
32.0,33.0,-22.0,-21.0,0,0,0
32.0,33.0,-23.0,-22.0,0,0,0
32.0,33.0,-24.0,-23.0,0,0,0
32.0,33.0,-25.0,-24.0,0,0,0
32.0,33.0,-26.0,-25.0,0,0,0
32.0,33.0,-27.0,-26.0,0,0,0
32.0,33.0,-28.0,-27.0,0,0,0
32.0,33.0,-29.0,-28.0,0,0,0
32.0,33.0,-30.0,-29.0,0,0,0
33.0,34.0,19.0,20.0,0,0,0
33.0,34.0,18.0,19.0,0,0,0
33.0,34.0,17.0,18.0,0,0,0
33.0,34.0,16.0,17.0,0,0,0
33.0,34.0,15.0,16.0,0,0,0
33.0,34.0,14.0,15.0,0,0,0
33.0,34.0,13.0,14.0,0,0,0
33.0,34.0,12.0,13.0,0,0,0
33.0,34.0,11.0,12.0,0,0,0
33.0,34.0,10.0,11.0,0,0,0
33.0,34.0,9.0,10.0,0,0,0
33.0,34.0,8.0,9.0,0,0,0
33.0,34.0,7.0,8.0,0,0,0
33.0,34.0,6.0,7.0,0,0,0
33.0,34.0,5.0,6.0,0,0,0
33.0,34.0,4.0,5.0,0,0,0
33.0,34.0,3.0,4.0,0,0,0
33.0,34.0,2.0,3.0,20,105,86
33.0,34.0,1.0,2.0,0,235,0
33.0,34.0,0.0,1.0,4,79,144
33.0,34.0,-1.0,0.0,0,0,0
33.0,34.0,-2.0,-1.0,0,0,0
33.0,34.0,-3.0,-2.0,0,0,0
33.0,34.0,-4.0,-3.0,0,0,0
33.0,34.0,-5.0,-4.0,0,0,0
33.0,34.0,-6.0,-5.0,0,0,0
33.0,34.0,-7.0,-6.0,0,0,0
33.0,34.0,-8.0,-7.0,0,67,177
33.0,34.0,-9.0,-8.0,34,241,0
33.0,34.0,-10.0,-9.0,28,209,4
33.0,34.0,-11.0,-10.0,0,0,0
33.0,34.0,-12.0,-11.0,0,0,0
33.0,34.0,-13.0,-12.0,0,0,0
33.0,34.0,-14.0,-13.0,0,0,0
33.0,34.0,-15.0,-14.0,0,0,0
33.0,34.0,-16.0,-15.0,0,0,0
33.0,34.0,-17.0,-16.0,0,0,0
33.0,34.0,-18.0,-17.0,0,0,0
33.0,34.0,-19.0,-18.0,0,0,0
33.0,34.0,-20.0,-19.0,0,0,0
33.0,34.0,-21.0,-20.0,0,0,0
33.0,34.0,-22.0,-21.0,0,0,0
33.0,34.0,-23.0,-22.0,0,0,0
33.0,34.0,-24.0,-23.0,0,0,0
33.0,34.0,-25.0,-24.0,0,0,0
33.0,34.0,-26.0,-25.0,0,0,0
33.0,34.0,-27.0,-26.0,0,0,0
33.0,34.0,-28.0,-27.0,0,0,0
33.0,34.0,-29.0,-28.0,0,0,0
33.0,34.0,-30.0,-29.0,0,0,0
34.0,35.0,19.0,20.0,0,0,0
34.0,35.0,18.0,19.0,0,0,0
34.0,35.0,17.0,18.0,0,0,0
34.0,35.0,16.0,17.0,0,0,0
34.0,35.0,15.0,16.0,0,0,0
34.0,35.0,14.0,15.0,0,0,0
34.0,35.0,13.0,14.0,0,0,0
34.0,35.0,12.0,13.0,0,0,0
34.0,35.0,11.0,12.0,0,0,0
34.0,35.0,10.0,11.0,0,0,0
34.0,35.0,9.0,10.0,0,0,0
34.0,35.0,8.0,9.0,0,0,0
34.0,35.0,7.0,8.0,0,0,0
34.0,35.0,6.0,7.0,0,0,0
34.0,35.0,5.0,6.0,0,0,0
34.0,35.0,4.0,5.0,0,0,0
34.0,35.0,3.0,4.0,0,77,189
34.0,35.0,2.0,3.0,43,121,43
34.0,35.0,1.0,2.0,116,241,0
34.0,35.0,0.0,1.0,5,102,143
34.0,35.0,-1.0,0.0,0,0,0
34.0,35.0,-2.0,-1.0,0,0,0
34.0,35.0,-3.0,-2.0,0,0,0
34.0,35.0,-4.0,-3.0,0,0,0
34.0,35.0,-5.0,-4.0,0,0,0
34.0,35.0,-6.0,-5.0,0,0,0
34.0,35.0,-7.0,-6.0,0,0,0
34.0,35.0,-8.0,-7.0,14,112,109
34.0,35.0,-9.0,-8.0,40,125,40
34.0,35.0,-10.0,-9.0,0,245,0
34.0,35.0,-11.0,-10.0,33,116,32
34.0,35.0,-12.0,-11.0,0,83,187
34.0,35.0,-13.0,-12.0,0,0,0
34.0,35.0,-14.0,-13.0,0,0,0
34.0,35.0,-15.0,-14.0,0,0,0
34.0,35.0,-16.0,-15.0,0,0,0
34.0,35.0,-17.0,-16.0,0,0,0
34.0,35.0,-18.0,-17.0,0,0,89
34.0,35.0,-19.0,-18.0,0,0,0
34.0,35.0,-20.0,-19.0,0,0,0
34.0,35.0,-21.0,-20.0,0,0,0
34.0,35.0,-22.0,-21.0,0,0,0
34.0,35.0,-23.0,-22.0,0,0,0
34.0,35.0,-24.0,-23.0,0,0,0
34.0,35.0,-25.0,-24.0,0,0,0
34.0,35.0,-26.0,-25.0,0,0,0
34.0,35.0,-27.0,-26.0,0,0,0
34.0,35.0,-28.0,-27.0,0,0,0
34.0,35.0,-29.0,-28.0,0,0,0
34.0,35.0,-30.0,-29.0,0,0,0
35.0,36.0,19.0,20.0,0,0,0
35.0,36.0,18.0,19.0,0,0,0
35.0,36.0,17.0,18.0,0,0,0
35.0,36.0,16.0,17.0,0,0,0
35.0,36.0,15.0,16.0,0,0,0
35.0,36.0,14.0,15.0,0,0,0
35.0,36.0,13.0,14.0,0,0,0
35.0,36.0,12.0,13.0,0,0,0
35.0,36.0,11.0,12.0,0,0,0
35.0,36.0,10.0,11.0,0,0,0
35.0,36.0,9.0,10.0,0,0,0
35.0,36.0,8.0,9.0,0,0,0
35.0,36.0,7.0,8.0,0,0,0
35.0,36.0,6.0,7.0,0,0,0
35.0,36.0,5.0,6.0,0,0,0
35.0,36.0,4.0,5.0,0,0,0
35.0,36.0,3.0,4.0,0,0,196
35.0,36.0,2.0,3.0,38,121,37
35.0,36.0,1.0,2.0,32,112,40
35.0,36.0,0.0,1.0,29,116,53
35.0,36.0,-1.0,0.0,0,0,0
35.0,36.0,-2.0,-1.0,0,0,0
35.0,36.0,-3.0,-2.0,0,0,0
35.0,36.0,-4.0,-3.0,0,0,0
35.0,36.0,-5.0,-4.0,0,0,0
35.0,36.0,-6.0,-5.0,0,0,0
35.0,36.0,-7.0,-6.0,0,0,0
35.0,36.0,-8.0,-7.0,0,0,3
35.0,36.0,-9.0,-8.0,0,0,194
35.0,36.0,-10.0,-9.0,0,91,182
35.0,36.0,-11.0,-10.0,9,116,138
35.0,36.0,-12.0,-11.0,0,0,0
